asin,name,date,rating,review,
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2019-10-05,1,"Returned as the product was of manufactured in june and i have buy this on 2nd oct, expired one.",
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2019-01-08,4,"Seems to be a monopoly. No competitor that’s why charging so much.But yes., adds a reason to have a boaring food with ease",
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2018-09-08,5,You do not need a feedback for an establishment as Amul! They have been pampering all our taste-buds since decades. Lovely product and the only butter brand out there in the market I ever use.,
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2020-06-20,5,"I think Amul can never have competition in its dairy products, not at least on its butter.Amul butter has been my favourite since childhood and not a single breakfast or sandwich or cooked/baked dish has gone without Amul butter.A butterlicious product, the very best.Carmelita FernandesFood & Travel Writer",
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2019-10-09,5,"Amul's Famous Slogan, and ofcourse my favourite too""Utterly Butterly Delicious AMUL.",
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2018-03-07,5,"Amazing product from Amul, the taste has remained same throughout the years and the quality is still awesome.And as always amazing delivery from amazon",
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2020-09-03,1,Amul supports anti-national channels so I am discontinuing use of the products and there are better butter available from local manufacturers.,
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2019-07-19,5,Amul name is enough and Amazon service as usual prompt,
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2019-09-03,5,"In terms of flavour, others are far apart, can't really call anyone a competitor for amul butter, in India.",
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2020-06-28,5,It's amul. It's the best. I made this order after having checked more store in person. The store has more offers than online.,
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2019-10-05,1,"Returned as the product was of manufactured in june and i have buy this on 2nd oct, expired one.",
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2019-01-08,4,"Seems to be a monopoly. No competitor that’s why charging so much.But yes., adds a reason to have a boaring food with ease",
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2018-09-08,5,You do not need a feedback for an establishment as Amul! They have been pampering all our taste-buds since decades. Lovely product and the only butter brand out there in the market I ever use.,
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2020-06-20,5,"I think Amul can never have competition in its dairy products, not at least on its butter.Amul butter has been my favourite since childhood and not a single breakfast or sandwich or cooked/baked dish has gone without Amul butter.A butterlicious product, the very best.Carmelita FernandesFood & Travel Writer",
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2019-10-09,5,"Amul's Famous Slogan, and ofcourse my favourite too""Utterly Butterly Delicious AMUL.",
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2018-03-07,5,"Amazing product from Amul, the taste has remained same throughout the years and the quality is still awesome.And as always amazing delivery from amazon",
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2020-09-03,1,Amul supports anti-national channels so I am discontinuing use of the products and there are better butter available from local manufacturers.,
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2019-07-19,5,Amul name is enough and Amazon service as usual prompt,
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2019-09-03,5,"In terms of flavour, others are far apart, can't really call anyone a competitor for amul butter, in India.",
B08GWV3SM6,Amul-Butter-Pasteurised-100g-Pack,2020-06-28,5,It's amul. It's the best. I made this order after having checked more store in person. The store has more offers than online.,
B01IBTCZNG,Amul-Cow-Ghee-500ml,2020-08-26,2,A good ghee is granular and thick. This one is more like oil on top and looks granular in the bottom of the bottle. Disappointing as it neither has the flavour or taste of a ‘shush ghee’,
B01IBTCZNG,Amul-Cow-Ghee-500ml,2020-09-24,5,Cow ghee is always lighter but not thick. It has not higher cholesterol as buffalo ghee. Coming to the brand wise Amul is the best brand. As all buffalo ghee has more aroma different to cow ghee. It us the words best ghee.,
B01IBTCZNG,Amul-Cow-Ghee-500ml,2020-08-26,2,A good ghee is granular and thick. This one is more like oil on top and looks granular in the bottom of the bottle. Disappointing as it neither has the flavour or taste of a ‘shush ghee’,
B01IBTCZNG,Amul-Cow-Ghee-500ml,2020-09-24,5,Cow ghee is always lighter but not thick. It has not higher cholesterol as buffalo ghee. Coming to the brand wise Amul is the best brand. As all buffalo ghee has more aroma different to cow ghee. It us the words best ghee.,
B082KY37BL,Amul-Fresh-Paneer-200g,2020-01-12,5,Even after reporting to Amazon that this product is selling for more than it's MRP of 70/- ... The price here is not updated.The product itself it good.,
B082KY37BL,Amul-Fresh-Paneer-200g,2020-06-02,5,Tried this paneer for the first time apprehensively. Surprisingly it's good in terms of texture and quality. Soft enough and decent portion size. Economical given home made Paneer during quarantine is an expensive affair as milk prices are exorbitant.Made some amazing gravy with same. Will definitely order again.Came hygienically packed in a vacuum bag and has a 45day validity. By processed food standards it is excellent not chewy or smelly like most dairy brands but then again it's an Amul product can't go wrong really.Thanks Amazon fresh for the prompt delivery.,
B082KY37BL,Amul-Fresh-Paneer-200g,2020-01-27,4,The product mrp shows ₹73 but charged ₹80 by Amazon Fresh. Product quality is good.,
B082KY37BL,Amul-Fresh-Paneer-200g,2020-06-24,5,During this indefinite lockdown this paneer has definitely been a saviour.The best part is that the expiry date is almost 45 days. This helps to stock and store paneer and use it as and when need be which actually is not possible with any fresh dairy paneer. It is not very soft like your fresh paneer but still it tastes good enough.I have made tandoori and chinese recipes using this block of paneer and i keep reordering too.,
B082KY37BL,Amul-Fresh-Paneer-200g,2019-10-21,1,"""Fresh"" with just 4-5 more days to expiry received.",
B082KY37BL,Amul-Fresh-Paneer-200g,2020-06-21,5,I tried Amul Fresh Paneer Block for the first time since today early morning  I needed it to make Paneer Pizza and amazingly it turned out to be Yummy!! The paneer is quite soft and was delivered  on priority though some might feel it to be expensive  but it really adds fresh flavour and colour to you Delicacies!,
B082KY37BL,Amul-Fresh-Paneer-200g,2020-05-30,5,"Amul Paneer is probably the best paneer that you can get in the market. If you get it fresh (which I did) then it has the right consistency, feel and taste. Nothing beats Amul.",
B082KY37BL,Amul-Fresh-Paneer-200g,2020-07-19,1,"Well, Amul product is nice n trustworthy but only point is that this product was delivered to us when it was reaching about its expiry date",
B082KY37BL,Amul-Fresh-Paneer-200g,2020-07-16,3,"Amul panner was good, but found Nandini (KMF) panner was more goid/tasty",
B082KY37BL,Amul-Fresh-Paneer-200g,2020-09-06,1,"It is not good quality, it is very hard paneer",
B082KY37BL,Amul-Fresh-Paneer-200g,2020-01-12,5,Even after reporting to Amazon that this product is selling for more than it's MRP of 70/- ... The price here is not updated.The product itself it good.,
B082KY37BL,Amul-Fresh-Paneer-200g,2020-06-02,5,Tried this paneer for the first time apprehensively. Surprisingly it's good in terms of texture and quality. Soft enough and decent portion size. Economical given home made Paneer during quarantine is an expensive affair as milk prices are exorbitant.Made some amazing gravy with same. Will definitely order again.Came hygienically packed in a vacuum bag and has a 45day validity. By processed food standards it is excellent not chewy or smelly like most dairy brands but then again it's an Amul product can't go wrong really.Thanks Amazon fresh for the prompt delivery.,
B082KY37BL,Amul-Fresh-Paneer-200g,2020-01-27,4,The product mrp shows ₹73 but charged ₹80 by Amazon Fresh. Product quality is good.,
B082KY37BL,Amul-Fresh-Paneer-200g,2020-06-24,5,During this indefinite lockdown this paneer has definitely been a saviour.The best part is that the expiry date is almost 45 days. This helps to stock and store paneer and use it as and when need be which actually is not possible with any fresh dairy paneer. It is not very soft like your fresh paneer but still it tastes good enough.I have made tandoori and chinese recipes using this block of paneer and i keep reordering too.,
B082KY37BL,Amul-Fresh-Paneer-200g,2019-10-21,1,"""Fresh"" with just 4-5 more days to expiry received.",
B082KY37BL,Amul-Fresh-Paneer-200g,2020-06-21,5,I tried Amul Fresh Paneer Block for the first time since today early morning  I needed it to make Paneer Pizza and amazingly it turned out to be Yummy!! The paneer is quite soft and was delivered  on priority though some might feel it to be expensive  but it really adds fresh flavour and colour to you Delicacies!,
B082KY37BL,Amul-Fresh-Paneer-200g,2020-05-30,5,"Amul Paneer is probably the best paneer that you can get in the market. If you get it fresh (which I did) then it has the right consistency, feel and taste. Nothing beats Amul.",
B082KY37BL,Amul-Fresh-Paneer-200g,2020-07-19,1,"Well, Amul product is nice n trustworthy but only point is that this product was delivered to us when it was reaching about its expiry date",
B082KY37BL,Amul-Fresh-Paneer-200g,2020-07-16,3,"Amul panner was good, but found Nandini (KMF) panner was more goid/tasty",
B082KY37BL,Amul-Fresh-Paneer-200g,2020-09-06,1,"It is not good quality, it is very hard paneer",
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,2020-01-02,5,Bitterresssssssstttt of all...Tastes bitter. No sugarhaving a piece of it. I ordered 4. Will finish it in 4 months time.Eat it as a medicine. Only for dark chocolate loversLots of minerals in it.Good source of antioxidants. Lowers bad cholesterols. Numerous benefits Google it friends.Good for heart and high BP and diebetic patients. I give it to my father (60) also.May work as an antidepressant too.Not a sweetner. But  a nutrient rich food.First 2-3 days it was difficult to eat but now its good. After all health is wealth.Great work Amul #FIT INDIA MOVEMENTDo not discontinue production this chocolate AMUL like you did for 90% cocoa. Retain this as your permanent product. Please give micronutrients information also in the chocolate.,
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,2020-01-04,5,All the chocolate lovers will love this chocolate! (P.S. I said chocolate lovers not sugar lovers.). It's absolutely one of the best dark chocolates in India. You can go for it only if you are a die hard fan of cocoa! Order delivered was absolutely fresh and was in the finest state.,
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,2020-01-01,5,"Chocolate didn't melt in transit to Bhubaneswar( doesn't melt in transit to Bengaluru either).I love dark chocolate and can eat comfortably till Amul 90%, so wanted to try the ultimate 99% but found it a little too bitter for my taste so now I use it to make hot chocolate and it tastes much better than Hershey's. Just chop this chocolate into small pieces and stir it in your milk!",
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,2020-07-09,5,"Bitter is a very silple word, need some terrible word to describe this, i don't think i can go beyond 70% cocao... now i don't know what i will do with two bars.... on a lighter note: guys think twice before ordering, this is some 3rd degree torture not for general public use, might help military to torture terrorists. If i was a terrorist i would speak out everything after eating this in return of sugar..Jokes apart guys this is best and cheapest you can get, well done,  amul really the taste of india ❤❤❤",
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,2020-01-24,5,"It's DARK AND BITTER, so if you're one of those sweet suger filled fake chocolate lovers, than this is out of your league, stick to your sugar candies.It's extremely hard to find anything this dark in India and even if there are, they're extremely pricy cause of low quantity production. Thanks to AMUL, now we have true dark chocolate at affordable price.NB: Loving the texture and feel of the chocolate. I'm really happy.Update: Finished 4 packs in less than 13 days. Ordered another 4. I just love the texture of the chocolate in my mouth. Truly in love ❤️",
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,2020-01-30,5,It's literally heavenly feeling to taste this chocolate. The chocolate is bitter to the core. It has no added suger. Sugery chocolate/fake chocolate lovers won't like it. It's for those people who has developed taste for cocoa/cacao over the period of time. It's made for chocolate connoisseur. Price is very less when compare to other brands in market. Plus Amul is well-known brand itself. Packaging was nice.,
B078KT9RB1,Amul-Cacao-Chocolate-125g-Pack,2020-06-26,5,"I simply love this pure cocoa taste....not sure if people consider this bitter, I personally do not feel so, may be very mildly. But the cocoa taste, flavor indeed feels great.I had earlier tasted upto 90% dark among the Amul chocolates (& of course couple of other makes including Lindt). In fact I have graduated in darkness with Amul's progression in a way starting at 55% then 75, 90 and now 99% - in fact love the whole range by Amul. As long as this range is available I will never have to look beyond for Dark chocolates. Thanks Amul. In fact on an earlier occasion I had purchased 99% dark of some other make and did not like the flavor at all - strangely it had kind of a sourish smell and so far a bit hesitant with this item as well at first.Another thing the chocolates were delivered superbly packaged - thanks to the seller. Had a carton box outside and inside of it the chocolate packs had a layer of some kind of gel filled plastic bags to keep the chocolates at non melting temperature....pretty cool - so no melting problem or anything for me.So this would be my daily dose of dark chocolate from now on like a cube (or sometimes two) after each meal - enjoyable in taste, and so sugar, no guilt!!",
